Sherwin	ppl	Cherokee	Kansas	37.18	-93.0525	840
Sherwood	ppl	Calhoun	Iowa	42.3592	-93.2733	1233
Sherwood	ppl	Talbot	Maryland	38.7614	-75.6808	6
Sherwood	ppl	Renville	North Dakota	48.9567	-100.3667	1640
Sherwood	ppl	Defiance	Ohio	41.2872	-83.4464	709
Sherwood	ppl	Washington	Oregon	45.3567	-121.1611	205
Sherwood	ppl	Franklin	Tennessee	35.0761	-84.0767	672
Sherwood	ppl	Calumet	Wisconsin	44.1736	-87.7403	838
Sherwood	ppl	Pulaski	Arkansas	34.815	-91.7758	302
Sherwood Island State Park	park	Fairfield	Connecticut	41.1156	-72.6711	
Sheshalik Spit	bar	Northwest Arctic	Alaska	67.00	-161.15	
Sheshebee	ppl	Aitkin	Minnesota	46.7047	-92.7578	1245
Shetek, Lake	lake	Murray	Minnesota	44.1156	-94.3072	1481
Shetucket River	stream	New London	Connecticut	41.5222	-71.9217	
Shevlin	ppl	Clearwater	Minnesota	47.5303	-94.7417	1449
Sheyenne	ppl	Eddy	North Dakota	47.8283	-98.88	1480
Sheyenne National Grassland	forest	Ransom	North Dakota	46.45	-96.50	
Sheyenne River	stream	Coos	North Dakota	47.0236	-95.175	
Shiawassee County	civil	Shiawassee	Michigan	42.95	-83.85	
Shiawassee National Wildlife Refuge	park	Saginaw	Michigan	43.3489	-83.9767	
Shiawassee River	stream	Saginaw	Michigan	43.3869	-82.0339	
Shickley	ppl	Fillmore	Nebraska	40.4167	-96.2778	1650
Shickshinny	ppl	Luzerne	Pennsylvania	41.1531	-75.8494	519
Shidler	ppl	Osage	Oklahoma	36.7819	-95.3392	1167
Shields	ppl	Lane	Kansas	38.6156	-99.5553	2783
Shields	ppl	Saginaw	Michigan	43.4153	-83.9436	590
Shields	ppl	Grant	North Dakota	46.2333	-100.8717	1811
Shields River	stream	Park	Montana	45.7236	-109.5433	
Shillington	ppl	Berks	Pennsylvania	40.3078	-74.0342	340
Shiloh	ppl	Brevard	Florida	28.7903	-79.1953	13
Shiloh	ppl	Harris	Georgia	32.81	-83.3039	898
Shiloh	ppl	Cumberland	New Jersey	39.4589	-74.7006	118
Shiloh	ppl	Camden	North Carolina	36.2731	-75.9144	7
Shiloh	ppl	Richland	Ohio	40.9667	-81.3994	1079
Shiloh National Military Park	park	Hardin	Tennessee	35.1397	-87.6592	
Shinbone Ridge	ridge	Cherokee	Alabama	34.3869	-84.4103	1640
Shine	ppl	Jefferson	Washington	47.8686	-121.325	21
Shiner	ppl	Lavaca	Texas	29.4289	-96.8297	368
Shinglehouse	ppl	Potter	Pennsylvania	41.9636	-77.8089	1492
Shingler	ppl	Worth	Georgia	31.5781	-82.2153	435
Shingleton	ppl	Alger	Michigan	46.3483	-85.53	821
Shingletown	ppl	Shasta	California	40.4925	-120.1119	3489
Shinnston	ppl	Harrison	West Virginia	39.395	-79.70	1000
Shinrock	ppl	Erie	Ohio	41.3461	-81.4786	627
Shiocton	ppl	Outagamie	Wisconsin	44.4447	-87.4211	769
Ship Bottom	ppl	Ocean	New Jersey	39.6428	-73.8192	10
Ship Island	island	Harrison	Mississippi	30.2197	-87.0814	
Ship Rock	summit	San Juan	New Mexico	36.6875	-107.1642	7178
Shipley	ppl	Clinton	Kentucky	36.6672	-84.7822	1000
Shipley	ppl	Story	Iowa	41.98	-92.4886	956
Shipman	ppl	Macoupin	Illinois	39.1175	-89.9558	636
Shipman	ppl	Nelson	Virginia	37.7236	-77.1606	633
Shippan Point	cape	Fairfield	Connecticut	41.0278	-72.4758	
Shippensburg	ppl	Cumberland	Pennsylvania	40.0506	-76.4794	649
Shippenville	ppl	Clarion	Pennsylvania	41.2503	-78.5403	1388
Shipshewana	ppl	Lagrange	Indiana	41.6728	-84.4197	904
Shirley	ppl	Van Buren	Arkansas	35.6561	-91.6808	542
Shirley	ppl	Henry	Indiana	39.8919	-84.4231	1029
Shirley	ppl	Washington	Missouri	37.915	-89.0808	885
Shirley	ppl	Custer	Montana	46.5914	-104.4206	2278
Shirley Mills	ppl	Piscataquis	Maine	45.3656	-68.3814	1043
Shirley Mountains	range	Carbon	Wyoming	42.1069	-105.4031	
Shiro	ppl	Grimes	Texas	30.6131	-94.1119	346
Shishaldin Volcano	summit	Aleutians East	Alaska	54.755	-162.03	9372
Shishmaref	ppl	Nome	Alaska	66.25	-165.9333	
Shishmaref Inlet	bay	Nome	Alaska	66.25	-165.9167	
Shively	ppl	Humboldt	California	40.4308	-122.0314	128
Shively	ppl	Jefferson	Kentucky	38.20	-84.1772	458
Shivers	ppl	Simpson	Mississippi	31.7964	-88.0125	466
Shivwits	ppl	Washington	Utah	37.1811	-112.2433	3190
Shivwits Plateau	plain	Mohave	Arizona	36.4167	-112.45	
Shoal Creek	stream	Cherokee	Kansas	37.0547	-93.2989	
Shoal River	stream	Okaloosa	Florida	30.6864	-85.3528	
Shoals (county seat)	ppl	Martin	Indiana	38.6664	-85.2089	450
Shoals, Isles of	island	York	Maine	42.9833	-69.3833	
Shoalwater Indian Reservation	reserve	Pacific	Washington	46.7283	-123.9753	
Shobonier	ppl	Fayette	Illinois	38.8694	-88.9114	516
Shoemakersville	ppl	Berks	Pennsylvania	40.5008	-74.0297	315
Sholes	ppl	Wayne	Nebraska	42.3328	-96.7058	1706
Shongaloo	ppl	Webster	Louisiana	32.9414	-92.7014	256
Shongopovi	ppl	Navajo	Arizona	35.8056	-109.4728	6330
Shonkin	ppl	Chouteau	Montana	47.6289	-109.4281	3190
Shooks	ppl	Beltrami	Minnesota	47.8742	-93.5619	1358
Shop Springs	ppl	Wilson	Tennessee	36.1283	-85.7867	691
Shopton	ppl	Bullock	Alabama	32.1169	-84.0578	340
Shopville	ppl	Pulaski	Kentucky	37.1586	-83.52	879
Shore Acres	ppl	Contra Costa	California	38.0358	-120.0356	44
Shore Acres	ppl	Plymouth	Massachusetts	42.2144	-69.2611	22
Shore Acres	ppl	Pierce	Washington	47.3106	-121.4297	120
Shore Acres	ppl	King	Washington	47.355	-121.5531	20
Shoreacres	ppl	Harris	Texas	29.62	-94.9903	9
Shoreham	ppl	Addison	Vermont	43.8936	-72.6836	333
Shoreview	ppl	Ramsey	Minnesota	45.0792	-92.8531	950
Shorewood	ppl	Will	Illinois	41.52	-87.7983	581
Shorewood	ppl	Milwaukee	Wisconsin	43.0892	-86.1125	679
Short Creek	ppl	Jefferson	Alabama	33.5511	-86.8986	321
Short Creek	ppl	Grayson	Kentucky	37.5278	-85.5256	592
Short Mountain	ridge	Hardy	West Virginia	38.1078	-79.6075	2643
Shorter	ppl	Macon	Alabama	32.3947	-84.0831	340
Shorterville	ppl	Henry	Alabama	31.57	-84.8986	418
Shortsville	ppl	Ontario	New York	42.9558	-76.7789	625
Shoshone	ppl	Inyo	California	35.9731	-115.7297	1569
Shoshone (county seat)	ppl	Lincoln	Idaho	42.9361	-113.595	3968
Shoshone County	civil	Shoshone	Idaho	47.3333	-114.0333	
Shoshone Lake	lake	Teton	Wyoming	44.3722	-109.2883	7791
Shoshone Mountains	range	Lander	Nevada	39.25	-116.6333	
Shoshone National Forest	forest	Park	Wyoming	44.00	-108.50	
Shoshone River	stream	Big Horn	Wyoming	44.8622	-107.7958	
Shoshoni	ppl	Fremont	Wyoming	43.2358	-107.8903	4840
Shouns	ppl	Johnson	Tennessee	36.4453	-80.2003	2307
Shoup	ppl	Lemhi	Idaho	45.3769	-113.7239	3384
Shoup Glacier	glacier	Valdez-Cordova	Alaska	61.1472	-145.40	
Shoveltown	ppl	Saint Louis	Missouri	38.8156	-89.7194	555
Show Low	ppl	Navajo	Arizona	34.2542	-109.9708	6347
Show Low Lake	reservoir	Navajo	Arizona	34.1944	-109.9964	6542
Shreve	ppl	Wayne	Ohio	40.6814	-81.9781	914
Shreveport (parish seat)	ppl	Caddo	Louisiana	32.525	-92.25	210
Shrewsbury	ppl	Worcester	Massachusetts	42.2958	-70.2867	668
Shrewsbury	ppl	Saint Louis	Missouri	38.5903	-89.6633	486
Shrewsbury	ppl	Monmouth	New Jersey	40.3294	-73.9381	48
Shrewsbury River	bay	Monmouth	New Jersey	40.4186	-73.9958	
Shubert	ppl	Richardson	Nebraska	40.2364	-94.3181	1123
Shubuta	ppl	Clarke	Mississippi	31.86	-87.3006	197
Shuksan, Mount	summit	Whatcom	Washington	48.8311	-120.3983	9127
Shulerville	ppl	Berkeley	South Carolina	33.1872	-78.3678	30
Shumagin Islands	island	Aleutians East	Alaska	55.1667	-160.00	
Shuman House	ppl	Yukon-Koyukuk	Alaska	66.90	-142.2333	
Shumla	ppl	Val Verde	Texas	29.7811	-100.6028	1412
Shungnak	ppl	Northwest Arctic	Alaska	66.8667	-156.85	
Shuqualak	ppl	Noxubee	Mississippi	32.9783	-87.43	217
Shuyak Island	island	Kodiak Island	Alaska	58.5167	-151.50	
Siam	ppl	Taylor	Iowa	40.6278	-93.1147	1201
Siasconset	ppl	Nantucket	Massachusetts	41.2625	-68.0333	37
Sibley	ppl	Ford	Illinois	40.5869	-87.6189	813
Sibley	ppl	Webster	Louisiana	32.5392	-92.7039	195
Sibley	ppl	Adams	Mississippi	31.3792	-90.6014	120
Sibley (county seat)	ppl	Osceola	Iowa	43.3992	-94.2483	1502
Sibley County	civil	Sibley	Minnesota	44.5667	-93.80	
Sibyl	ppl	Cochise	Arizona	31.9517	-109.8067	4060
Sicard	ppl	Ouachita	Louisiana	32.5264	-91.9586	83
Sicily Island	ppl	Catahoula	Louisiana	31.8464	-90.3439	72
Sicily Island	area	Catahoula	Louisiana	31.835	-90.2358	251
Sicklerville	ppl	Camden	New Jersey	39.7172	-73.0303	142
Sideling Hill	ridge	Fulton	Pennsylvania	40.0014	-77.8678	2301
Sidell	ppl	Vermilion	Illinois	39.9097	-86.1789	685
Sidnaw	ppl	Houghton	Michigan	46.5047	-87.2917	1366
Sidney	ppl	Sharp	Arkansas	36.0031	-90.3403	610
Sidney	ppl	Champaign	Illinois	40.025	-87.9267	672
Sidney	ppl	Delaware	New York	42.3147	-74.6081	992
Sidney (county seat)	ppl	Shelby	Ohio	40.2842	-83.8444	969
Sidney (county seat)	ppl	Fremont	Iowa	40.7483	-94.3528	1049
Sidney (county seat)	ppl	Richland	Montana	47.7167	-103.8442	1931
Sidney (county seat)	ppl	Cheyenne	Nebraska	41.1428	-101.0225	4085
Sidney Center	ppl	Delaware	New York	42.2906	-74.7439	993
Sidney Lanier, Lake	reservoir	Forsyth	Georgia	34.1603	-83.9264	1070
Sidon	ppl	White	Arkansas	35.3444	-90.0608	715
Sidon	ppl	Leflore	Mississippi	33.4081	-89.7961	139
Sieper	ppl	Rapides	Louisiana	31.2108	-91.1919	180
Sierra Blanca (county seat)	ppl	Hudspeth	Texas	31.1744	-104.6433	4520
Sierra Blanca Peak	summit	Otero	New Mexico	33.3742	-104.1911	11973
Sierra Buttes	summit	Sierra	California	39.5936	-119.36	8591
Sierra City	ppl	Sierra	California	39.5658	-119.3672	4250
Sierra County	civil	Sierra	California	39.5833	-119.45	
Sierra County	civil	Sierra	New Mexico	33.1167	-106.70	
Sierra Madre	ppl	Los Angeles	California	34.1617	-117.9481	1206
Sierra Madre Mountains	range	Santa Barbara	California	34.9456	-118.0336	
Sierra National Forest	forest	Madera	California	37.4167	-118.8333	
Sierra Valley	valley	Plumas	California	39.8333	-119.7167	
Sierra Vista	ppl	Cochise	Arizona	31.5544	-109.6969	4600
Sierraville	ppl	Sierra	California	39.5897	-119.6336	4952
Sierrita Mountains	range	Pima	Arizona	31.8778	-110.8056	
Siesta	ppl	Sarasota	Florida	27.3017	-81.4483	5
Siesta Key	island	Sarasota	Florida	27.2583	-81.4667	
Sigel	ppl	Shelby	Illinois	39.2261	-87.5058	638
Sigel	ppl	Jefferson	Pennsylvania	41.275	-78.8867	1796
Signal Hill	ppl	Los Angeles	California	33.8044	-117.8331	215
Signal Hill	ppl	Saint Clair	Illinois	38.5772	-89.9433	592
Signal Mountain	ppl	Hamilton	Tennessee	35.1214	-84.625	900
Signal Peak	summit	Washington	Utah	37.3197	-112.5092	10365
Sigourney (county seat)	ppl	Keokuk	Iowa	41.3333	-91.7956	790
Sigsbee	ppl	Colquitt	Georgia	31.265	-82.1406	355
Sigurd	ppl	Sevier	Utah	38.8406	-110.0331	5270
Sikes	ppl	Winn	Louisiana	32.0808	-91.5133	154
Sikeston	ppl	Scott	Missouri	36.8767	-88.4122	331
Sikeston Ridge	ridge	Scott	Missouri	36.895	-88.4122	335
Siknik Cape	cape	Nome	Alaska	63.1833	-169.70	
Sikolik Lake	lake	North Slope	Alaska	70.1667	-160.5167	
Sil Nakya	ppl	Pima	Arizona	32.2217	-110.1842	2211
Silas	ppl	Choctaw	Alabama	31.7653	-87.6708	219
Silas Hill Mountain	summit	Chenango	New York	42.6561	-74.1978	1800
Silco	ppl	Camden	Georgia	30.8681	-80.1689	15
Silcox, Mount	summit	Sanders	Montana	47.6392	-114.7233	6880
Siler City	ppl	Chatham	North Carolina	35.7233	-78.5375	598
Silesia	ppl	Prince Georges	Maryland	38.74	-75.0017	23
Silesia	ppl	Carbon	Montana	45.5567	-107.1592	3390
Siletz	ppl	Lincoln	Oregon	44.7219	-122.0811	131
Siletz Bay	bay	Lincoln	Oregon	44.9036	-123.9814	
Silica	ppl	Lucas	Ohio	41.6814	-82.2578	668
Silio	ppl	Torrance	New Mexico	34.5867	-104.0667	6084
Silk Hope	ppl	Chatham	Georgia	32.0428	-80.8081	19
Sill, Mount	summit	Inyo	California	37.0944	-117.4981	14162
Silo	ppl	Bryan	Oklahoma	34.0414	-95.5261	810
Siloam	ppl	Greene	Georgia	33.5367	-82.9189	720
Siloam Springs	ppl	Benton	Arkansas	36.1881	-93.4597	1152
Siloam Springs	ppl	Douglas	Missouri	36.7956	-91.9247	1075
Silsbee	ppl	Hardin	Texas	30.3489	-93.8222	81
Silt	ppl	Garfield	Colorado	39.5486	-106.3444	5431
Siltcoos	ppl	Lane	Oregon	43.8892	-123.9375	43
Siltcoos Lake	reservoir	Lane	Oregon	43.875	-123.9042	
Silva	ppl	Wayne	Missouri	37.1761	-89.5364	433
Silver	ppl	Coke	Texas	32.0708	-99.3178	2097
Silver Bay	ppl	Lake	Minnesota	47.2944	-90.7428	900
Silver Bell Mountains	range	Pima	Arizona	32.4142	-110.5019	
Silver Bow County	civil	Silver Bow	Montana	45.90	-111.3333	
Silver City	ppl	Dawson	Georgia	34.3342	-83.8839	1236
Silver City	ppl	Humphreys	Mississippi	33.0964	-89.5033	111
Silver City	ppl	Pennington	South Dakota	44.0833	-102.435	4600
Silver City	ppl	Juab	Utah	39.91	-111.8708	6112
Silver City	ppl	Owyhee	Idaho	43.0169	-115.2678	6179
Silver City	ppl	Mills	Iowa	41.1133	-94.3631	1044
Silver City (county seat)	ppl	Grant	New Mexico	32.7733	-107.72	5851
Silver City Range	range	Owyhee	Idaho	42.9728	-115.3342	
Silver Cliff	ppl	Custer	Colorado	38.1353	-104.5542	7980
Silver Creek	ppl	Wright	Minnesota	45.315	-92.0206	1013
Silver Creek	ppl	Merrick	Nebraska	41.3089	-96.3425	1549
Silver Creek	ppl	Chautauqua	New York	42.5442	-78.8331	626
Silver Creek	stream	Navajo	Arizona	34.74	-109.9619	
Silver Grove	ppl	Campbell	Kentucky	39.0344	-83.6097	494
Silver Island Mountains	range	Tooele	Utah	40.9292	-112.1864	
Silver Lake	flat	San Bernardino	California	35.3381	-115.8919	907
Silver Lake	lake	Shawnee	Kansas	39.1014	-94.1375	
Silver Lake	ppl	Middlesex	Massachusetts	42.5694	-70.8083	106
Silver Lake	ppl	McLeod	Minnesota	44.9033	-93.8047	1050
Silver Lake	ppl	Perry	Missouri	37.6836	-88.01	575
Silver Lake	ppl	Lake	Oregon	43.1281	-120.955	4345
Silver Lake	lake	Lake	Oregon	43.0964	-119.1128	
Silver Lake	flat	Harney	Oregon	43.3667	-118.5953	4117
Silver Lake	lake	Cowlitz	Washington	46.2958	-121.2175	484
Silver Lake	ppl	Waushara	Wisconsin	44.0553	-88.7739	872
Silver Peak Range	range	Esmeralda	Nevada	37.6533	-116.1564	
Silver Run Plateau	plain	Carbon	Montana	45.1189	-108.5061	
Silver Spring	ppl	Montgomery	Maryland	38.9906	-76.9736	340
Silver Springs	ppl	Marion	Florida	29.2164	-81.9422	47
Silver Springs	ppl	Lyon	Nevada	39.4156	-118.7764	4209
Silver Star	ppl	Madison	Montana	45.6903	-111.7178	
Silver Strand Falls	falls	Mariposa	California	37.7047	-118.3303	
Silver Valley	ppl	Coleman	Texas	31.9564	-98.4542	1984
Silverado	ppl	Orange	California	33.7461	-116.3639	1268
Silverdale	ppl	Cowley	Kansas	37.0419	-95.0969	1086
Silverdale	ppl	Kitsap	Washington	47.6447	-121.3064	10
Silverhill	ppl	Morgan	Kentucky	37.8822	-82.9508	1005
Silverlake	ppl	Cowlitz	Washington	46.2975	-121.1906	520
Silverstreet	ppl	Newberry	South Carolina	34.2178	-80.2844	476
Silvertip	ppl	Kenai Peninsula	Alaska	60.75	-148.6333	550
Silvertip Mountain	summit	Flathead	Montana	47.7844	-112.7503	8882
Silverton	ppl	Snohomish	Washington	48.0786	-120.4342	1512
Silverton	ppl	Hamilton	Ohio	39.1928	-83.5994	812
Silverton	ppl	Marion	Oregon	45.0053	-121.2181	249
Silverton (county seat)	ppl	Briscoe	Texas	34.4742	-100.6958	3278
Silverton (county seat)	ppl	San Juan	Colorado	37.8119	-106.3361	9305
Silverville	ppl	Butler	Pennsylvania	40.7044	-78.2769	1121
Silvies	ppl	Grant	Oregon	44.0331	-117.0658	4770
Silvies River	stream	Harney	Oregon	43.5681	-118.9667	
Simcoe	ppl	McHenry	North Dakota	48.16	-99.1333	1586
Simeonof Island	island	Aleutians East	Alaska	54.90	-158.7333	
Simi Valley	ppl	Ventura	California	34.2694	-117.2194	765
Similk Beach	ppl	Skagit	Washington	48.4481	-121.4233	20
Similkameen River	stream	Okanogan	Washington	48.8917	-118.5708	
Simla	ppl	Elbert	Colorado	39.1417	-103.9167	6030
Simmesport	ppl	Avoyelles	Louisiana	30.9833	-90.20	43
Simmons	ppl	Texas	Missouri	37.2306	-91.9847	1120
Simmons Peak	summit	Shoshone	Idaho	47.0967	-114.7042	6648
Simms	ppl	Cascade	Montana	47.4917	-110.0728	3566
Simms	ppl	Bowie	Texas	33.3503	-93.4928	352
Simnasho	ppl	Wasco	Oregon	44.9731	-120.6511	2401
Simons	ppl	Ashtabula	Ohio	41.5333	-79.4667	1051
Simpson	ppl	Mitchell	Kansas	39.3853	-96.0689	1337
Simpson	ppl	Olmsted	Minnesota	43.9239	-91.5903	958
Simpson	ppl	Hill	Montana	48.9286	-109.7947	
Simpson	ppl	Vernon	Louisiana	31.2633	-92.9911	300
Simpson County	civil	Simpson	Kentucky	36.75	-85.4167	
Simpson County	civil	Simpson	Mississippi	31.90	-88.10	
Simpson Lagoon	lake	North Slope	Alaska	70.50	-148.80	
Simpson Mountains	range	Tooele	Utah	39.9761	-111.2828	
Simpson Park Mountains	range	Lander	Nevada	39.905	-115.4708	
Simpson, Cape	cape	North Slope	Alaska	70.9833	-153.4333	
Simpsons	ppl	Floyd	Virginia	37.0378	-79.7953	2608
Simpsonville	ppl	Howard	Maryland	39.1867	-75.1178	280
Simpsonville	ppl	Greenville	South Carolina	34.7369	-81.7456	865
Sims	ppl	Montgomery	Arkansas	34.6592	-92.3092	739
Sims	ppl	Wayne	Illinois	38.3603	-87.4694	415
Simsboro	ppl	Lincoln	Louisiana	32.5344	-91.2117	348
Simsbury	ppl	Hartford	Connecticut	41.8758	-71.1983	181
Simtustus, Lake	reservoir	Jefferson	Oregon	44.6939	-120.77	1580
Sinai	ppl	Brookings	South Dakota	44.2433	-96.955	1770
Sinajana	ppl	Guam	Guam	13.4606	144.7519	
Sinbad Country	area	Emery	Utah	38.8206	-109.3064	
Sinclair	ppl	Carbon	Wyoming	41.775	-106.8875	6593
Sinclair, Lake	reservoir	Baldwin	Georgia	33.1403	-82.7978	340
Sinclairville	ppl	Chautauqua	New York	42.2639	-78.7411	1330
Singer	ppl	Beauregard	Louisiana	30.6547	-92.5878	146
Singikpo Cape	cape	Nome	Alaska	63.6167	-169.90	
Singleton	ppl	Park	Colorado	39.4431	-104.3986	8400
Singleton	ppl	Grimes	Texas	30.6519	-94.0417	335
Sink Creek	ppl	Jackson	Florida	30.6225	-84.8483	80
Sinking Creek	stream	Giles	Virginia	37.305	-79.3786	
Sinking Spring	ppl	Highland	Ohio	39.0728	-82.6131	873
Sinlahekin Valley	valley	Okanogan	Washington	48.8794	-118.3753	
Sinnemahoning	ppl	Cameron	Pennsylvania	41.3192	-77.9033	792
Sinnemahoning Creek	stream	Clarion	Pennsylvania	41.2617	-76.0975	
Sinton (county seat)	ppl	San Patricio	Texas	28.0364	-96.4911	54
Sinuk River	stream	Nome	Alaska	64.5833	-165.75	
Sioux Center	ppl	Sioux	Iowa	43.0797	-95.8247	1450
Sioux City (county seat)	ppl	Woodbury	Iowa	42.50	-95.60	1117
Sioux County	civil	Sioux	Iowa	43.0833	-95.8167	
Sioux County	civil	Sioux	Nebraska	42.4667	-102.2333	
Sioux County	civil	Sioux	North Dakota	46.10	-99.05	
Sioux Falls (county seat)	ppl	Minnehaha	South Dakota	43.5417	-95.2667	1442
Sioux Pass	ppl	Richland	Montana	47.9225	-103.6747	2395
Sioux Rapids	ppl	Buena Vista	Iowa	42.8933	-94.8492	1272
Sipsey River	stream	Greene	Alabama	33.0039	-87.8281	
Siren	ppl	Burnett	Wisconsin	45.7858	-91.6192	996
Sirius Point	cape	Aleutians West	Alaska	52.1333	177.60	
Sirmans	ppl	Madison	Florida	30.3567	-82.3483	100
Sirmans	ppl	Clinch	Georgia	31.0811	-81.0306	202
Sirretta Peak	summit	Tulare	California	35.9239	-117.6664	9977
Siskiwit Bay	bay	Keweenaw	Michigan	47.9333	-87.1333	
Siskiyou	ppl	Jackson	Oregon	42.075	-121.3942	4129
Siskiyou County	civil	Siskiyou	California	41.5833	-121.4833	
Siskiyou Mountains	range	Siskiyou	California	41.9167	-123.00	
Sisquoc River	stream	Santa Barbara	California	34.9031	-119.6886	
Sisseton (county seat)	ppl	Roberts	South Dakota	45.665	-96.9483	1204
Sisseton Indian Reservation	reserve	Roberts	South Dakota	45.6667	-96.9167	
Sissonville	ppl	Kanawha	West Virginia	38.53	-80.3683	630
Sister Bay	ppl	Door	Wisconsin	45.1922	-86.8794	587
Sister Lakes	ppl	Van Buren	Michigan	42.0722	-85.8003	821
Sisters	ppl	Deschutes	Oregon	44.2911	-120.4519	3186
Sistersville	ppl	Tyler	West Virginia	39.5642	-79.0039	590
Sitgreaves National Forest	forest	Navajo	Arizona	34.4167	-109.50	
Sitka	ppl	Clark	Kansas	37.175	-98.3489	1883
Sitka	ppl	Johnson	Kentucky	37.8806	-81.1617	679
Sitka	ppl	Sitka	Alaska	57.05	-134.6667	40
Sitka Borough	civil	Sitka	Alaska	57.1667	-134.6667	
Sitka National Historical Park	park	Sitka	Alaska	57.0472	-134.6861	
Sitka Sound	bay	Sitka	Alaska	57.00	-134.50	
Sitkalidak Island	island	Kodiak Island	Alaska	57.1167	-152.7667	
Sitkalidak Strait	channel	Kodiak Island	Alaska	57.1667	-152.6667	
Sitkinak Island	island	Kodiak Island	Alaska	56.55	-153.8333	
Sitkinak Strait	channel	Kodiak Island	Alaska	56.65	-153.90	
Sitkinak, Cape	cape	Kodiak Island	Alaska	56.5583	-152.1333	
Siufaalele Point	cape	Manu'a	American Samoa	-13.7225	-168.5469	
Siufaga	ppl	Eastern	American Samoa	-13.725	-169.3011	
Siulagi Point	cape	Manu'a	American Samoa	-13.7822	-168.4944	
Siuslaw National Forest	forest	Lincoln	Oregon	44.3333	-122.0833	
Siuslaw River	stream	Lane	Oregon	44.0172	-123.8639	
Six Mile	ppl	Floyd	Georgia	34.1772	-84.7936	707
Six Rivers National Forest	forest	Humboldt	California	41.00	-122.50	
Sixes	ppl	Curry	Oregon	42.8203	-123.5181	120
Sixmile Lake	lake	Yukon-Koyukuk	Alaska	63.05	-157.9167	
Sixteen	ppl	Meagher	Montana	46.2153	-109.0031	4974
Sixteen Mile Stand	ppl	Hamilton	Ohio	39.2728	-83.6725	790
Sixtymile River	stream	null	Canada-U.S.	63.5833	-138.3333	
Sixtysix Mountain	summit	Goshen	Wyoming	41.7017	-103.91	5206
Skaggs Creek	stream	Barren	Kentucky	36.9008	-85.9022	
Skagit Bay	bay	Skagit	Washington	48.3003	-121.5542	
Skagit County	civil	Skagit	Washington	48.4667	-120.2167	
Skagit River	stream	Skagit	Washington	48.3875	-121.6344	
Skagul Island	island	Aleutians West	Alaska	51.60	-177.4167	
Skagway	ppl	Skagway-Yakutat-Angoon	Alaska	59.4583	-134.6867	23
Skagway-Yakutat-Angoon Census Area	civil	Skagway-Yakutat-Angoon	Alaska	58.75	-135.75	
Skamania County	civil	Skamania	Washington	46.0333	-120.10	
Skamokawa	ppl	Wahkiakum	Washington	46.2706	-122.5442	26
Skaneateles	ppl	Onondaga	New York	42.9469	-75.5706	865
Skaneateles Lake	lake	Onondaga	New York	42.85	-75.6417	863
Skedaddle Mountains	range	Lassen	California	40.3794	-119.8842	
Skedee	ppl	Pawnee	Oklahoma	36.3794	-95.2953	834
Skeleton Creek	stream	Logan	Oklahoma	35.9881	-96.60	
Skellytown	ppl	Carson	Texas	35.5753	-100.8161	3230
Skene	ppl	Bolivar	Mississippi	33.7036	-89.2058	134
Skiatook	ppl	Osage	Oklahoma	36.3683	-95.9989	653
Skiddy	ppl	Morris	Kansas	38.8681	-95.2058	1230
Skidmore	ppl	Anne Arundel	Maryland	39.0211	-75.5844	20
Skidmore	ppl	Nodaway	Missouri	40.2889	-94.9189	925
Skidmore	ppl	Bee	Texas	28.2539	-96.3147	159
Skilak Glacier	glacier	Kenai Peninsula	Alaska	60.3167	-149.9667	
Skilak Lake	lake	Kenai Peninsula	Alaska	60.4167	-149.6667	
Skillet Fork	stream	White	Illinois	38.1314	-87.8744	
Skillman	ppl	Somerset	New Jersey	40.42	-73.285	120
Skime	ppl	Roseau	Minnesota	48.5469	-94.3975	1186
Skippack	ppl	Montgomery	Pennsylvania	40.2228	-74.6008	190
Skipperton	ppl	Bibb	Georgia	32.7436	-82.3075	454
Skipton	ppl	Talbot	Maryland	38.8953	-75.9408	61
Skokie	ppl	Cook	Illinois	42.0333	-86.2667	605
Skokie River	stream	Cook	Illinois	42.0875	-86.2278	
Skokomish Indian Reservation	reserve	Mason	Washington	47.3386	-122.8444	
Skokomish, Mount	summit	Mason	Washington	47.5917	-122.7078	6434
Skowhegan (county seat)	ppl	Somerset	Maine	44.765	-68.2803	175
Skull Cliff	cliff	North Slope	Alaska	70.90	-155.20	
Skull Valley	ppl	Yavapai	Arizona	34.5053	-111.3153	4269
Skull Valley	valley	Tooele	Utah	40.7456	-111.3094	
Skull Valley Indian Reservation	reserve	Tooele	Utah	40.3897	-111.2986	
Skuna River	stream	Grenada	Mississippi	33.875	-88.2889	
Skunk River	stream	Lee	Iowa	40.6978	-90.885	
Skwentna	ppl	Matanuska-Susitna	Alaska	61.9583	-150.8183	175
Skwentna River	stream	Matanuska-Susitna	Alaska	61.9867	-150.8583	
Sky Londa	ppl	San Mateo	California	37.3836	-121.7383	1461
Skyforest	ppl	San Bernardino	California	34.2353	-116.8217	5804
Skykomish	ppl	King	Washington	47.7094	-120.6411	931
Skykomish River	stream	Snohomish	Washington	47.8306	-121.9544	
Skyland	ppl	Buncombe	North Carolina	35.4892	-81.4756	2255
Skylight, Mount	summit	Essex	New York	44.0994	-72.0689	4925
Slack Woods	ppl	Mercer	New Jersey	40.2531	-73.265	84
Slade	ppl	Powell	Kentucky	37.795	-82.2958	810
